ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.041355520536112,0.0723487432048,0.065780217313072,0.058441271849008006,0.069067038611392,0.069067038611392,0.07081600802603201,0.069262627023808
