ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.0395853108172,0.068675880542128,0.07034394760748801,0.067495775728048,0.0667988290348,0.07209563176772801,0.063441519935488,0.063441519935488,0.075726992632768,0.074069484586432,0.07245663700868801,0.07577955126880001
