ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.7857142857142857,0.5416666666666667,0.16666666666666663,0.4285714285714286,1.0,0.8333333333333334,1.0,1.0,0.6666666666666667
