l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
5.0,1.0,8.0,8.0,0.0,0.0,0.0,14.0
2.0,2.0,5.0,8.0,0.0,0.0,1.0,14.0
8.0,8.0,9.0,20.0,1.0,1.0,2.0,7.0
7.0,9.0,8.0,19.0,1.0,1.0,8.0,10.0
2.0,8.0,8.0,11.0,2.0,2.0,9.0,11.0
8.0,4.0,9.0,8.0,2.0,2.0,10.0,5.0
8.0,2.0,9.0,4.0,6.0,6.0,13.0,3.0
8.0,8.0,9.0,9.0,6.0,6.0,14.0,2.0
8.0,4.0,9.0,5.0,13.0,13.0,32.0,1.0
