ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.071052610236208,0.062914470778672,0.07108715298860802,0.06231316564787201,0.071274228785152,0.06927451366220799,0.0677918472172,0.06767827945720001,0.0561189068332,0.070995510212272,0.063100559643568,0.070551137476528,0.071223068300848,0.066117461215408
