ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.025741331979568,0.0712839089932,0.075726992632768,0.0744851788972,0.0744851788972,0.069918176277952,0.078403284072448,0.07664550800588801,0.07662055080875199,0.075726992632768,0.078403284072448,0.078385267851712
