l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,9.0,8.0,16.0,1.0,1.0,2.0,16.0
8.0,11.0,9.0,13.0,4.0,4.0,7.0,0.0
8.0,13.0,9.0,17.0,19.0,19.0,26.0,0.0
8.0,11.0,9.0,12.0,23.0,23.0,29.0,0.0
