ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.117525957775792,0.12147669535479999,0.11986294307372801,0.107692666182592,0.10231557712,0.10496709303596799,0.08939895206660801,0.11883708101867199,0.120124384497088,0.11111200268919999,0.12177275805491203,0.121666562312128,0.121666562312128,0.12130278759620801,0.12111530578835199,0.11898150487172798,0.12179684821120002
