ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.12081106938500799,0.09860845072480001,0.09177097944068799,0.10789372572164799,0.114661978309888,0.109302053998768,0.09924359584119999,0.11900322803204802
