ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.046272996330928004,0.075776266036528,0.07572511573907201,0.0770050664332,0.0729675685708,0.068608393579312,0.074240624642992,0.07764625875716799,0.07764625875716799,0.072266812309168,0.077596152540208,0.07395390269843201,0.078982837778608,0.0770050664332,0.079387054965808
