l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,1.0,8.0,8.0,0.0,0.0,0.0,19.0
1.0,8.0,3.0,17.0,1.0,1.0,1.0,4.0
2.0,8.0,6.0,9.0,2.0,2.0,7.0,8.0
6.0,8.0,8.0,10.0,2.0,2.0,8.0,10.0
6.0,8.0,8.0,10.0,2.0,2.0,9.0,10.0
6.0,8.0,8.0,9.0,21.0,21.0,38.0,2.0
