ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.078394749917632,0.07275880370679999,0.07640639547827201,0.07329545001707201,0.063631160803888,0.0629616464908,0.0629616464908,0.07829899693388799,0.068595627904432,0.06955447552,0.07646897622788801
