ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.02487758083,0.030214751200432,0.008652577849792,0.016375465241008,0.006024645909808,0.011244008341168002,0.0038433014522079997,0.004812425649088,0.016653192287488,0.003775173041968,0.005963082278848,0.0047131067392,0.005377825206448,0.003656358194992,0.006100461633328
