ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.076560757589248,0.0672608151052,0.077496441701632,0.044519983795888,0.080043688678192,0.08345196202667199,0.079603210249648,0.0834186205168,0.08357811712,0.084819591567808,0.08195086092083201
