ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.10021445035460799,0.0662971008652,0.0964200182272,0.059657348732847996,0.09422453651891201,0.10078418713523199,0.08802030667667202,0.08802030667667202,0.096610802057008,0.098439814205872,0.10021445035460799,0.10078470043
