ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.017897304389632,0.032776464283648,0.0063009808810719995,0.041896413299968,0.008588014124992,0.004959064877488,0.0049083918892,0.0049553105452,0.006155775305728,0.004908704615872
