ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.06480548208491199,0.050457816072447995,0.07752148393451201,0.072452468565952,0.080575244389312,0.079544154565168,0.0796213106188,0.0795498690508,0.077738460644608,0.079620834277312
