ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.068040976662448,0.008424499932592,0.010286083865391999,0.006221237638191999,0.006221237638191999,0.011817121586992,0.0059040751948,0.004773062422528
