l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,1.0,7.0,8.0,0.0,0.0,0.0,14.0
7.0,2.0,8.0,8.0,0.0,0.0,1.0,12.0
8.0,2.0,9.0,9.0,2.0,2.0,5.0,5.0
2.0,8.0,8.0,9.0,2.0,2.0,6.0,5.0
8.0,9.0,9.0,12.0,3.0,3.0,9.0,1.0
8.0,9.0,9.0,12.0,3.0,3.0,11.0,1.0
8.0,2.0,9.0,4.0,6.0,6.0,18.0,3.0
7.0,6.0,8.0,8.0,8.0,8.0,20.0,5.0
1.0,8.0,3.0,9.0,15.0,15.0,29.0,0.0
7.0,2.0,8.0,3.0,15.0,15.0,30.0,2.0
