l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
6.0,6.0,7.0,10.0,2.0,2.0,23.0,8.0
7.0,7.0,8.0,11.0,2.0,2.0,24.0,8.0
8.0,8.0,9.0,11.0,2.0,2.0,25.0,4.0
4.0,9.0,6.0,11.0,3.0,3.0,28.0,7.0
6.0,10.0,7.0,11.0,3.0,3.0,29.0,6.0
1.0,8.0,4.0,12.0,3.0,3.0,30.0,6.0
7.0,11.0,9.0,12.0,4.0,4.0,32.0,7.0
4.0,11.0,7.0,12.0,5.0,5.0,35.0,3.0
2.0,12.0,8.0,13.0,5.0,5.0,36.0,3.0
8.0,12.0,9.0,17.0,7.0,7.0,37.0,0.0
4.0,13.0,8.0,17.0,7.0,7.0,42.0,2.0
8.0,12.0,9.0,13.0,12.0,12.0,44.0,0.0
