ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.059307590159152,0.036015683768368,0.012859880722432002,0.006364624945407999,0.010934081017792,0.019134796382512,0.010416396452272,0.0048943200832,0.010977510344128001,0.0048693078592
