l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,2.0,8.0,8.0,0.0,0.0,0.0,11.0
1.0,10.0,4.0,18.0,1.0,1.0,1.0,7.0
5.0,17.0,8.0,18.0,5.0,5.0,14.0,3.0
1.0,18.0,7.0,19.0,5.0,5.0,15.0,2.0
2.0,0.0,8.0,2.0,6.0,6.0,16.0,5.0
2.0,19.0,7.0,20.0,6.0,6.0,19.0,1.0
7.0,18.0,8.0,20.0,6.0,6.0,20.0,1.0
6.0,1.0,8.0,2.0,15.0,15.0,27.0,1.0
