ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.5714285714285714,0.8333333333333334,0.4285714285714286,0.5833333333333333,1.0,1.0,1.0,1.0,1.0,1.0
