l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
7.0,10.0,8.0,17.0,1.0,1.0,5.0,6.0
2.0,11.0,7.0,17.0,1.0,1.0,6.0,8.0
1.0,8.0,2.0,15.0,7.0,7.0,17.0,1.0
2.0,18.0,8.0,20.0,9.0,9.0,19.0,1.0
1.0,15.0,2.0,19.0,10.0,10.0,23.0,0.0
2.0,17.0,4.0,18.0,10.0,10.0,24.0,2.0
7.0,15.0,8.0,17.0,10.0,10.0,26.0,3.0
4.0,17.0,8.0,19.0,12.0,12.0,29.0,1.0
2.0,18.0,4.0,19.0,12.0,12.0,30.0,1.0
7.0,13.0,8.0,15.0,15.0,15.0,35.0,0.0
