ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.9444444444444444,0.875,1.0,0.8333333333333334,0.5,1.0,0.33333333333333337,1.0,0.19999999999999996,1.0
