ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21
0.076661519561152,0.06397111941164799,0.088139236279552,0.08982044233619199,0.081622847657392,0.077976445903792,0.08937130294916801,0.08259220000196801,0.0879299147248,0.08397388104236801,0.08397388104236801,0.087847408489408,0.0899163907072,0.08762603913707201,0.08990946550931202,0.08990946550931202,0.08924099360516799,0.08997080886879999,0.087877363290928,0.089608383305008,0.08681813807660801,0.087987388829488
