ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.052653735670192,0.047904060670000005,0.05775353107244801,0.054338150707648004,0.0587481597952,0.057874894130608,0.05790013217079999,0.0610424644012,0.0575501053552,0.060512575567408,0.060303521022208,0.061112651333632,0.056180204538928
