ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.023828544632752,0.08029237890860799,0.07848294968319999,0.071194957612288,0.0758640432112,0.080122900414768,0.078528958193968,0.078528958193968,0.078469670387968,0.074790737826352,0.074790737826352,0.080318168276992,0.080122900414768
