ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.022375127339007997,0.037807719641008,0.023288381939248,0.011012725466799999,0.008751750407728,0.013307844929200001,0.004902137537200001,0.007599057217072,0.0051619835787999994
