l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
3.0,11.0,5.0,17.0,1.0,1.0,5.0,2.0
5.0,11.0,6.0,18.0,1.0,1.0,6.0,2.0
6.0,10.0,7.0,18.0,1.0,1.0,7.0,3.0
7.0,9.0,9.0,19.0,1.0,1.0,8.0,8.0
2.0,15.0,3.0,20.0,7.0,7.0,18.0,0.0
3.0,17.0,5.0,20.0,7.0,7.0,19.0,1.0
5.0,18.0,7.0,20.0,7.0,7.0,20.0,0.0
7.0,19.0,8.0,20.0,7.0,7.0,21.0,1.0
2.0,0.0,8.0,1.0,7.0,7.0,22.0,1.0
2.0,12.0,3.0,15.0,8.0,8.0,24.0,0.0
2.0,18.0,3.0,20.0,11.0,11.0,30.0,0.0
5.0,19.0,7.0,20.0,11.0,11.0,31.0,0.0
