ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.017827276484032,0.058364507559472,0.06155192512556801,0.06155192512556801,0.05778005990315199,0.0652541291008,0.065092804340272,0.066566816954368
