ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.087150518690992,0.072839041497088,0.060990390106288,0.090286640366848,0.07791586430660802,0.073121702805808,0.08523564947756801,0.092573205756352,0.09221045607851201,0.09277548581867201,0.09277548581867201,0.09254874197636799,0.08524148656479999,0.08524148656479999,0.09034608370508801,0.092841944503552,0.09200558231756799,0.09253975580267201,0.09221095473280001
