ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.0695476098412,0.011701232028592001,0.0036597599727999997,0.011705534605311999,0.011705534605311999,0.003890706318592,0.006076763873728,0.006076763873728,0.0039607661956480005,0.0049149593307520004
