l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,1.0,7.0,8.0,0.0,0.0,0.0,26.0
7.0,2.0,8.0,8.0,0.0,0.0,1.0,20.0
1.0,0.0,7.0,1.0,1.0,1.0,4.0,8.0
6.0,0.0,7.0,1.0,9.0,9.0,20.0,7.0
7.0,5.0,8.0,6.0,15.0,15.0,27.0,11.0
5.0,0.0,6.0,1.0,16.0,16.0,28.0,3.0
