ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.06771188988779199,0.0116413420912,0.006256988735488,0.003631002782128,0.013224424403392002,0.0037374107665119997,0.005871271494831999,0.018776674650112,0.010012154563888,0.004725907101232,0.004725907101232,0.0058586571754719995,0.004796491262128,0.004796491262128,0.003637495688128,0.0037968457274080002,0.003602871259072
