ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.012153799831552,0.011311958479408,0.0270607974892,0.00988063612,0.005028542466351999,0.0048802500268,0.008578332547072,0.004008841623088,0.010699428790528001,0.010699428790528001,0.006498042304047999,0.004927469797312,0.017741696212528,0.007954871286832001,0.007954871286832001,0.004872746712112,0.010752630580672001,0.0036551212108,0.0051782829030879995,0.003670893794752
