l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,9.0,8.0,16.0,1.0,1.0,2.0,5.0
2.0,18.0,6.0,20.0,6.0,6.0,9.0,1.0
2.0,16.0,6.0,18.0,7.0,7.0,13.0,0.0
6.0,16.0,8.0,17.0,7.0,7.0,14.0,0.0
6.0,16.0,8.0,17.0,7.0,7.0,15.0,0.0
