l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
7.0,1.0,8.0,8.0,0.0,0.0,0.0,13.0
2.0,2.0,7.0,8.0,0.0,0.0,1.0,15.0
2.0,8.0,8.0,11.0,2.0,2.0,9.0,11.0
8.0,4.0,9.0,8.0,2.0,2.0,10.0,5.0
8.0,1.0,9.0,7.0,6.0,6.0,19.0,5.0
7.0,3.0,8.0,5.0,11.0,11.0,33.0,5.0
8.0,8.0,9.0,10.0,15.0,15.0,39.0,2.0
7.0,2.0,8.0,3.0,17.0,17.0,42.0,1.0
