ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.03393300787,0.082266767912752,0.090123730363312,0.09033766180907199,0.09033766180907199,0.08593552529080001,0.08593552529080001,0.097813480046848,0.097587385749808,0.097587385749808,0.094984746894592,0.097587385749808,0.098256510350512,0.09771946500932799
