ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.023970577253632,0.040088781232432,0.017513624589567997,0.0098463925708,0.010902176639152,0.020788539585711998,0.007496677871152,0.012333614650288,0.006241801080832
