l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,1.0,3.0,8.0,0.0,0.0,0.0,18.0
3.0,2.0,8.0,8.0,0.0,0.0,1.0,22.0
7.0,9.0,9.0,18.0,1.0,1.0,2.0,15.0
2.0,8.0,4.0,11.0,2.0,2.0,8.0,16.0
4.0,8.0,7.0,10.0,2.0,2.0,9.0,18.0
7.0,8.0,8.0,9.0,2.0,2.0,10.0,18.0
7.0,8.0,8.0,9.0,2.0,2.0,11.0,18.0
7.0,9.0,8.0,11.0,3.0,3.0,13.0,15.0
2.0,6.0,3.0,8.0,5.0,5.0,15.0,14.0
2.0,8.0,4.0,9.0,6.0,6.0,17.0,13.0
5.0,8.0,7.0,9.0,9.0,9.0,29.0,12.0
