ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.031783804692928,0.0037340066032,0.009510334303408,0.008955519139887999,0.009466766328112,0.0079054424908,0.007674298392832001,0.003752885553712,0.0096883436032,0.0037030644592,0.018607189778367998,0.0050279163520480005,0.0038646776135679997,0.008004320573487999,0.010771683647488
