ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.0884658154048,0.087427888539568,0.07439647723,0.08789897202884801,0.09623946875588799,0.09936618741880002,0.08916944780492801,0.09736603008452799,0.08695368559787199,0.09900111339520001,0.09900111339520001,0.09418386670532801,0.099014381075392,0.099097572532912,0.09933144808580799,0.09623946875588799,0.09675359066795201,0.099383558583472,0.0990164223088,0.09490924094099201,0.099014381075392
