ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.024292722023871997,0.02932333675,0.046485409918768,0.008931242975488,0.005923320174592,0.011028196918527999,0.01062491875,0.003625437737392,0.019245035652352,0.007101431019952,0.006018014401791999,0.009231313112512001,0.004725907101232,0.00359174428,0.0058961888368,0.003623582784688,0.003643679762368,0.0036192546826720002
