l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,2.0,8.0,8.0,0.0,0.0,0.0,12.0
2.0,8.0,6.0,10.0,2.0,2.0,5.0,4.0
7.0,8.0,8.0,9.0,13.0,13.0,25.0,2.0
5.0,9.0,6.0,10.0,18.0,18.0,34.0,0.0
