ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.0828153199168,0.013307844929200001,0.0194503437808,0.011402065396672002,0.011566602126592,0.006139652589232,0.006139652589232,0.0093614869708,0.0062560394487520005
