ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.036989665620928,0.071363669967808,0.07475708020868801,0.07475708020868801,0.07017410045132799,0.07091402754860801,0.07125486951212799,0.080396029243312,0.080396029243312,0.080382652720432,0.07847820700000001,0.080384085886912,0.076918311693232,0.0801983168332,0.080354468693248
