l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,4.0,7.0,10.0,2.0,2.0,11.0,2.0
2.0,10.0,6.0,11.0,3.0,3.0,12.0,1.0
7.0,6.0,9.0,13.0,5.0,5.0,17.0,0.0
2.0,11.0,6.0,13.0,5.0,5.0,18.0,0.0
6.0,10.0,7.0,13.0,5.0,5.0,19.0,0.0
