ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.036858577907248,0.021351252078592,0.007326668018608,0.009394620689968,0.003767743381552,0.018529490330799998,0.017556164863792,0.011468118657472,0.0115685858032,0.012486706021168,0.019206179651248,0.019206179651248,0.008531549215792
