ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.022167424347568,0.036139913040832,0.020985436337199997,0.023142676242688,0.013383606319792001,0.0097551230092,0.005027603296192,0.005027603296192,0.004984722811312,0.004966886802688
