ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22
0.080809123457968,0.07772001763883199,0.06552985190084801,0.089138861351872,0.088650914682112,0.08611894664555202,0.084050391058432,0.08536555408119999,0.081258328626352,0.089168461093312,0.08326452990443199,0.0888080494732,0.0888080494732,0.08904712192,0.08705061579140799,0.08705061579140799,0.08848746964787199,0.088994853679552,0.089174874780592,0.084877879288768,0.089162540896192,0.08674134093880001,0.088331006168512
