ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.0616081111468,0.059276497942528004,0.060227429585200006,0.048572244256048,0.06064999747,0.066038066218672,0.0616081111468,0.0709292171788,0.06629529476075201,0.0709292171788,0.068144705492272,0.068607481722928,0.070976172893488,0.070645372785088
