ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.024620271721647994,0.054099870305200005,0.008938039811632,0.023047055286208,0.013451695101952,0.007495718483392,0.010746718150911999,0.011560320689200002,0.005967816776368,0.017355682954672,0.017355682954672,0.003627911056048,0.004101018338752,0.005956454308912
