ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.0976214159728,0.10405116881080001,0.1060495938988,0.103133274908848,0.08544488941772799,0.10513987612,0.10513987612,0.1065511908268,0.09812521146731201,0.100317447028672,0.107828091835648,0.10506179968,0.1060495938988,0.084977482927408,0.09763817855300799,0.094834760786368
