ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.08360035745171199,0.083412339243568,0.087754618122928,0.069809100497152,0.0659722247692,0.089596030455808,0.088939637407168,0.08389303630763201,0.089535262301872,0.08069861496140801,0.08399954339051201,0.084652569055168,0.08697130675,0.087303380909488,0.08958861900548801,0.089568362033152,0.08888393911595201,0.086471985752512,0.089396977039792
