ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.06325292645483199,0.077506363805488,0.052872529250752004,0.052872529250752004,0.074082071306032,0.056427298490032,0.06819840734891201,0.07408300368068801,0.07408300368068801,0.077489354717872,0.070801745541568,0.075336896347072,0.075658025870512,0.075658025870512,0.075536089556272,0.067646944264192,0.067646944264192,0.077506363805488
