ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.040498621147312,0.018153796001199998,0.03735997291268801,0.003691308709888,0.010266450623152,0.003739267626928,0.011182686801712001,0.004083321948208,0.0037207004224479997
