ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.051748719578800007,0.068634382939072,0.06754433895520001,0.06241216325099201,0.08065605039812801,0.080183040880048,0.08056711734020801,0.076245073550512,0.08056711734020801,0.080474868938752,0.080024605072432,0.08068474485764801
