ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.021051718828287998,0.051590240108800006,0.004950930648111999,0.017741696212528,0.042116108097472,0.0036146176184319997,0.010417706821168,0.003753504590128
