l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,2.0,8.0,9.0,0.0,0.0,0.0,12.0
2.0,13.0,8.0,20.0,1.0,1.0,1.0,10.0
8.0,6.0,9.0,15.0,3.0,3.0,3.0,2.0
3.0,9.0,5.0,13.0,3.0,3.0,5.0,4.0
7.0,9.0,8.0,15.0,3.0,3.0,6.0,8.0
5.0,9.0,7.0,14.0,3.0,3.0,7.0,4.0
2.0,9.0,3.0,11.0,5.0,5.0,12.0,5.0
8.0,15.0,9.0,20.0,6.0,6.0,13.0,4.0
8.0,15.0,9.0,16.0,7.0,7.0,16.0,4.0
3.0,9.0,8.0,10.0,8.0,8.0,17.0,4.0
8.0,12.0,9.0,15.0,12.0,12.0,24.0,3.0
5.0,12.0,7.0,13.0,13.0,13.0,26.0,2.0
8.0,11.0,9.0,12.0,13.0,13.0,27.0,0.0
