ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.013366841148591999,0.012785426256688001,0.020336267334831997,0.0048693078592,0.003987437740288,0.005608863659968001,0.007036428570928,0.006110574156592,0.007364036427712,0.006643994062767999,0.008946131780032,0.020526897063472,0.020526897063472,0.005027603296192,0.005027603296192,0.003886057888432,0.0037479333868,0.012030303092992
