ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.055200242537728,0.03208715008,0.058752965133232,0.049539390554031996,0.0576044206252,0.058752965133232,0.055049446586032,0.058899359591872,0.06037875820139199,0.060374797720000005,0.060188294352832,0.0602494186732
