l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,12.0,4.0,14.0,4.0,4.0,14.0,1.0
4.0,11.0,8.0,15.0,4.0,4.0,15.0,1.0
2.0,15.0,8.0,20.0,7.0,7.0,17.0,0.0
