ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.076410159301888,0.054843831268288,0.067778670588352,0.082175852347648,0.078721143414208,0.06343304551748799,0.084149692530352,0.074929622843392,0.08022696163,0.08244195151480001
